code,name,time_zone,city,state,iso_code,country_name
TKZ,Tokoroa,Pacific/Auckland,Tokoroa,Waikato,NZ,New Zealand
TLA,Teller Airport,America/Anchorage,,,US,United States
TLB,Tarbela,Asia/Karachi,Khalabat,Khyber Pakhtunkhwa,PK,Pakistan
TLC,Toluca International Airport,America/Mexico_City,Toluca,Mexico,MX,Mexico
TLD,Limpopo Valley,Africa/Gaborone,Mathathane,Central,BW,Botswana
TLE,Tulear,Indian/Antananarivo,Toliara,Atsimo-Andrefana,MG,Madagascar
TLF,Telida,America/Anchorage,Y,Alaska,US,United States
TLG,Tulagi Island,Pacific/Guadalcanal,Tulaghi,Central Province,SB,Solomon Islands
TLH,Tallahassee International Airport,America/New_York,Tallahassee,Florida,US,United States
TLI,Tolitoli,Asia/Makassar,Tolitoli,Central Sulawesi,ID,Indonesia
TLJ,Tatalina AFS,America/Anchorage,,,US,United States
TLK,Talakan,Asia/Yakutsk,Vitim,Sakha,RU,Russia
TLL,Tallinn Airport,Europe/Tallinn,Tallinn,Harju,EE,Estonia
TLM,Zenata Airport,Africa/Algiers,Remchi,Tlemcen,DZ,Algeria
TLN,Hyeres Airport,Europe/Paris,,,FR,France
TLO,Tol,Pacific/Port_Moresby,,,PG,Papua New Guinea
TLP,Tumolbil,Pacific/Port_Moresby,,,PG,Papua New Guinea
TLQ,Turpan Jiaohe Airport,Asia/Shanghai,Laochenglu,Xinjiang Uygur Zizhiqu,CN,China
TLR,Mefford Field,America/Los_Angeles,Tulare,California,US,United States
TLS,Toulouse-Blagnac Airport,Europe/Paris,Blagnac,Midi-Pyrenees,FR,France
TLT,Tuluksak Airport,America/Anchorage,,,US,United States
TLU,Tolu,America/Bogota,Tolu,Sucre,CO,Colombia
TLV,Ben Gurion International Airport,Asia/Jerusalem,Kefar Habad,Central District,IL,Israel
TLW,Talasea,Pacific/Port_Moresby,,,PG,Papua New Guinea
TLX,Talca,America/Santiago,Talca,Maule,CL,Chile
TLY,Plastun Airport,Asia/Vladivostok,Plastun,Primorskiy,RU,Russia
TLZ,Catalao,America/Sao_Paulo,Catalao,Goias,BR,Brazil
TMA,Henry Tift Myers,America/New_York,Unionville,Georgia,US,United States
TMB,Tamiami,America/New_York,Country Walk,Florida,US,United States
TMC,Tambolaka Airport,Asia/Makassar,Maredakamau,East Nusa Tenggara,ID,Indonesia
TMD,Timbedra,Africa/Nouakchott,Nema,Hodh ech Chargui,MR,Mauritania
TME,Gabriel Vargas Santos Airport,America/Bogota,Tame,Arauca,CO,Colombia
TMF,Thimarafushi Airport,Indian/Maldives,Veymandoo,Thaa Atholhu,MV,Maldives
TMG,Tomanggong,Asia/Kuching,Lahad Datu,Sabah,MY,Malaysia
TMH,Tanahmerah,Asia/Jayapura,Tanahmerah,Papua,ID,Indonesia
TMI,Tumling Tar Airport,Asia/Kathmandu,,,NP,Nepal
TMJ,Termez Airport,Asia/Samarkand,Tirmiz,Surxondaryo,UZ,Uzbekistan
TMK,Tamky,Asia/Ho_Chi_Minh,Tam Ky,Quang Nam,VN,Vietnam
TML,Tamale Airport,Africa/Accra,Tamale,Northern,GH,Ghana
TMM,Tamatave,Indian/Antananarivo,Toamasina,Atsinanana,MG,Madagascar
TMN,Tamana Island,Pacific/Tarawa,Toga Village,Nanumanga,KI,Kiribati
TMO,Tumeremo,America/Caracas,Guasipati,Bolivar,VE,Venezuela
TMP,Tampere-Pirkkala Airport,Europe/Helsinki,Pirkkala,Pirkanmaa,FI,Finland
TMQ,Tambao,Africa/Ouagadougou,Tin-Akoff,Sahel,BF,Burkina Faso
TMR,Aguenar - Hadj Bey Akhamok Airport,Africa/Algiers,Tamanrasset,Tamanghasset,DZ,Algeria
TMS,Sao Tome Island Airport,Africa/Sao_Tome,Sao Tome,Sao Tome Island,ST,Sao Tome and Principe
TMT,Trombetas,America/Santarem,Abidos,Para,BR,Brazil
TMU,Tambor Airport,America/Costa_Rica,Paquera,Puntarenas,CR,Costa Rica
TMW,Tamworth Airport,Australia/Sydney,Phillip,New South Wales,AU,Australia
TMX,Timimoun Airport,Africa/Algiers,Timimoun,Adrar,DZ,Algeria
TMY,Tiom,Asia/Jayapura,Karubaga,Papua,ID,Indonesia
TMZ,Thames,Pacific/Auckland,Thames,Waikato,NZ,New Zealand
TNA,Jinan Yaoqiang International Airport,Asia/Shanghai,Jinan,Shandong Sheng,CN,China
TNB,Tanah Grogot,Asia/Makassar,Tanahgrogot,East Kalimantan,ID,Indonesia
TNC,Tin City Afs,America/Anchorage,,,US,United States
TND,Trinidad,America/Havana,Trinidad,Sancti Spiritus,CU,Cuba
TNE,Tanegashima,Asia/Tokyo,Nishinoomote,Kagoshima,JP,Japan
TNF,Toussus-le-noble,Europe/Paris,Villiers-le-Bacle,Ile-de-France,FR,France
TNG,Tangier Ibn Battouta Airport,Africa/Casablanca,Boukhalef,Tanger-Tetouan,MA,Morocco
TNH,Tonghua Sanyuanpu Airport,Asia/Shanghai,Hulutao,Jilin Sheng,CN,China
TNI,Satna,Asia/Kolkata,Satna,Madhya Pradesh,IN,India
TNJ,Kidjang Airport,Asia/Jakarta,Tanjungpinang,Riau Islands,ID,Indonesia
TNK,Tununak,America/Anchorage,,,US,United States
TNL,Ternopol,Europe/Kiev,Ternopil',Ternopil,UA,Ukraine
TNM,Teniente R. Marsh Martin,America/Santiago,Stanley,,AQ,Antarctica
TNN,Tainan Airport,Asia/Taipei,Tainan,Taiwan,TW,Taiwan
TNO,Tamarindo,America/Costa_Rica,Santa Cruz,Guanacaste,CR,Costa Rica
TNP,Twentynine Palms,America/Los_Angeles,Twentynine Palms,California,US,United States
TNQ,Teraina,Pacific/Kiritimati,,,KI,Kiribati
TNR,Antananarivo Airport,Indian/Antananarivo,Antananarivo,Analamanga,MG,Madagascar
TNS,Tungsten,America/Dawson_Creek,,,CA,Canada
TNT,Dade Collier,America/New_York,Miami,Florida,US,United States
TNU,Newton Municipal Airport,America/Chicago,Newton,Iowa,US,United States
TNV,Tabuaeran,Pacific/Kiritimati,Napari Village,Line Islands,KI,Kiribati
TNW,Jumandy,America/Guayaquil,,,EC,Ecuador
TNX,Stung Treng,Asia/Phnom_Penh,Stung Treng,Stung Treng,KH,Cambodia
TNZ,Tosontsengel,Asia/Hovd,Tosontsengel,Dzabkhan,MN,Mongolia
TOA,Torrance Airport,America/Los_Angeles,Torrance,California,US,United States
TOB,Tobruk,Africa/Tripoli,Tobruk,Sha`biyat al Butnan,LY,Libya
TOC,Toccoa RG Letourneau Field,America/New_York,Toccoa,Georgia,US,United States
TOD,Tioman,Asia/Kuala_Lumpur,Kampung Tekek,Pahang,MY,Malaysia
TOE,Tozeur Airport,Africa/Tunis,Tozeur,Tawzar,TN,Tunisia
TOF,Tomsk Airport,Asia/Novokuznetsk,Tomsk,Tomsk,RU,Russia
TOG,Togiak Village,America/Anchorage,,,US,United States
TOH,Torres Airstrip,Pacific/Efate,,,VU,Vanuatu
TOI,Troy Municipal Airport,America/Chicago,Troy,Alabama,US,United States
TOJ,Torrejon AFB,Europe/Madrid,San Fernando de Henares,Madrid,ES,Spain
TOK,Torokina,Pacific/Port_Moresby,,,PG,Papua New Guinea
TOL,Toledo Express Airport,America/New_York,Whitehouse,Ohio,US,United States
TOM,Tombouctou,Africa/Bamako,Timbuktu,Tombouctou,ML,Mali
TON,Tonu,Pacific/Port_Moresby,,,PG,Papua New Guinea
TOO,San Vito,America/Costa_Rica,San Vito,Puntarenas,CR,Costa Rica
TOP,Philip Billard,America/Chicago,Topeka,Kansas,US,United States
TOQ,Barriles,America/Santiago,Tocopilla,Antofagasta,CL,Chile
TOR,Torrington Municipal Airport,America/Denver,Torrington,Wyoming,US,United States
TOS,Tromso/Langnes Airport,Europe/Oslo,Tromso,Troms,NO,Norway
TOT,Coronie,America/Paramaribo,Totness,Coronie,SR,Suriname
TOU,Touho,Pacific/Noumea,Touho,North Province,NC,New Caledonia
TOV,West End SPB,America/Tortola,,,VG,Virgin Islands (British)
TOW,Toledo,America/Sao_Paulo,Toledo,Parana,BR,Brazil
TOX,Tobolsk,Asia/Yekaterinburg,Tobol'sk,Tjumen,RU,Russia
TOY,Toyama Airport,Asia/Tokyo,Toyama-shi,Toyama,JP,Japan
TOZ,Touba,Africa/Abidjan,Touba,Bafing,CI,Côte d'Ivoire
TPA,Tampa International Airport,America/New_York,Egypt Lake-Leto,Florida,US,United States
TPC,Tarapoa,America/Guayaquil,Montalvo,Pastaza,EC,Ecuador
TPE,Taiwan Taoyuan International Airport,Asia/Taipei,Taoyuan City,Taiwan,TW,Taiwan
TPF,Peter O'Knight,America/New_York,Tampa,Florida,US,United States
TPG,Taiping,Asia/Kuala_Lumpur,Taiping,Perak,MY,Malaysia
TPH,Tonopah Airport,America/Los_Angeles,,,US,United States
TPI,Tapini,Pacific/Port_Moresby,,,PG,Papua New Guinea
TPJ,Taplejung Suketar,Asia/Kathmandu,,,NP,Nepal
TPK,Tapaktuan,Asia/Jakarta,Tapaktuan,Aceh,ID,Indonesia
TPL,Draughon-miller Central Texas Regional,America/Chicago,Morgans Point Resort,Texas,US,United States
TPN,Tiputini,America/Guayaquil,Pantoja,Loreto,EC,Ecuador
TPO,Tanalian Point,America/Anchorage,Anchor Point,Alaska,US,United States
TPP,Cad. FAP Guillermo del Castillo Paredes Airport,America/Lima,Tarapoto,San Martin,PE,Peru
TPQ,Tepic Airport,America/Mazatlan,Tepic,Nayarit,MX,Mexico
TPR,Tom Price,Australia/Perth,,,AU,Australia
TPS,Trapani-Birgi Airport,Europe/Rome,Marsala,Sicily,IT,Italy
TPT,Tapeta,Africa/Monrovia,Toulepleu Guere,Dix-Huit Montagnes,LR,Liberia
TPU,Tikapur,Asia/Kathmandu,Tikapur,Far Western,NP,Nepal
TPX,Tupai,Pacific/Tahiti,Faanui,,PF,French Polynesia
TQD,Al Taqaddum AB,Asia/Baghdad,Al Fallujah,Anbar,IQ,Iraq
TQL,Tarko-Sale,Asia/Yekaterinburg,Tarko-Sale,Yamalo-Nenetskiy Avtonomnyy Okrug,RU,Russia
TQN,Taluqan,Asia/Kabul,Taloqan,Takhar,AF,Afghanistan
TQO,Aeropuerto Internacional de Tulum Felipe Carrillo Puerto,America/Cancun,Tulum,,MX,Mexico
TQP,Trepell Airport,Australia/Brisbane,,,AU,Australia
TQQ,Maranggo Airport,Asia/Makassar,Lasehao,Sulawesi Tenggara,ID,Indonesia
TQR,San Domino Island,Europe/Rome,Isole Tremiti,Apulia,IT,Italy
TQS,Tres Esquinas,America/Bogota,Solano,Caqueta,CO,Colombia
TRA,Tarama,Asia/Tokyo,Hirara,Okinawa,JP,Japan
TRB,Gonzalo,America/Bogota,Turbo,Antioquia,CO,Colombia
TRC,Francisco Sarabia International Airport,America/Monterrey,Torreon,Coahuila,MX,Mexico
TRD,Trondheim Airport Vaernes,Europe/Oslo,Stjordal,Nord-Trondelag,NO,Norway
TRE,Tiree Airport,Europe/London,Barra,Scotland,GB,United Kingdom
TRF,Torp Sandefjord Airport,Europe/Oslo,Sandefjord,Vestfold,NO,Norway
TRG,Tauranga City Airport,Pacific/Auckland,Tauranga,Bay of Plenty,NZ,New Zealand
TRH,Trona,America/Los_Angeles,Searles Valley,California,US,United States
TRI,Tri-Cities Regional Airport,America/New_York,Spurgeon,Tennessee,US,United States
TRJ,Tarakbits,Pacific/Port_Moresby,Mindiptana,Papua,PG,Papua New Guinea
TRK,Juwata International Airport,Asia/Makassar,Tarakan,North Kalimantan,ID,Indonesia
TRL,Terrell Field,America/Chicago,Terrell,Texas,US,United States
TRM,Thermal,America/Los_Angeles,East Hemet,California,US,United States
TRN,Turin Airport,Europe/Rome,Caselle Torinese,Piedmont,IT,Italy
TRO,Taree Airport,Australia/Sydney,Cundletown,New South Wales,AU,Australia
TRP,Tree Point Heliport,America/Anchorage,,,US,United States
TRQ,Tarauaca,America/Rio_Branco,Tarauaca,Acre,BR,Brazil
TRR,China Bay,Asia/Colombo,Trincomalee,Eastern Province,LK,Sri Lanka
TRS,Trieste - Friuli Venezia Giulia Airport,Europe/Rome,Ronchi dei Legionari,Friuli Venezia Giulia,IT,Italy
TRT,Tremonton,America/Denver,Tremonton,Utah,US,United States
TRU,Trujillo Airport,America/Lima,Huanchaco,La Libertad,PE,Peru
TRV,Trivandrum International Airport,Asia/Kolkata,Thiruvananthapuram,Kerala,IN,India
TRW,Bonriki Airport,Pacific/Tarawa,Betio Village,Gilbert Islands,KI,Kiribati
TRX,Memorial,America/Chicago,Trenton,Missouri,US,United States
TRY,Tororo,Africa/Kampala,Tororo,Eastern Region,UG,Uganda
TRZ,Tiruchirapalli International Airport,Asia/Kolkata,Tiruchirappalli,Tamil Nadu,IN,India
TSA,Taipei Songshan Airport,Asia/Taipei,Taipei,Taipei,TW,Taiwan
TSC,Taisha,America/Guayaquil,Taisha,Morona-Santiago,EC,Ecuador
TSD,Tshipise,Africa/Johannesburg,Messina,Limpopo,ZA,South Africa
TSF,Treviso Airport,Europe/Rome,Treviso,Veneto,IT,Italy
TSG,Intermediate,America/Anchorage,,,US,United States
TSH,Tshikapa,Africa/Lubumbashi,Tshikapa,Kasai-Occidental,CD,Democratic Republic of the Congo
TSI,Tsili Tsili,Pacific/Port_Moresby,,,PG,Papua New Guinea
TSJ,Tsushima Airport,Asia/Tokyo,Busan,Busan,JP,Japan
TSK,Taskul,Pacific/Port_Moresby,Kavieng,New Ireland,PG,Papua New Guinea
TSL,Tamuin,America/Mexico_City,Tamuin,San Luis Potosi,MX,Mexico
TSM,Taos,America/Denver,Taos,New Mexico,US,United States
TSN,Tianjin Binhai International Airport,Asia/Shanghai,,,CN,China
TSO,Tresco,Europe/London,Hugh Town,England,GB,United Kingdom
TSP,Kern County,America/Los_Angeles,Tehachapi,California,US,United States
TSQ,Torres,America/Sao_Paulo,Torres,Rio Grande do Sul,BR,Brazil
TSR,Timisoara Traian Vuia International Airport,Europe/Bucharest,Giarmata-Vii,Timis,RO,Romania
TSS,East 34th St Heliport,America/New_York,East Newark,New Jersey,US,United States
TST,Trang Airport,Asia/Bangkok,Trang,Trang,TH,Thailand
TSU,Tabiteuea South,Pacific/Tarawa,Temaiku Village,Gilbert Islands,KI,Kiribati
TSV,Townsville Airport,Australia/Brisbane,Townsville,Queensland,AU,Australia
TSW,Tsewi,Pacific/Port_Moresby,,,PG,Papua New Guinea
TSX,Tanjung Santan,Asia/Makassar,Bontang Baru,East Kalimantan,ID,Indonesia
TSY,Tasikmalaya,Asia/Jakarta,Jati,West Java,ID,Indonesia
TSZ,Tsetserleg,Asia/Ulaanbaatar,Jargalant,Arhangay,MN,Mongolia
TTA,Tan Tan Airport,Africa/Casablanca,Tan-Tan,Guelmim-Es Smara,MA,Morocco
TTB,Arbatax,Europe/Rome,Tortoli,Sardinia,IT,Italy
TTC,Taltal,America/Santiago,Taltal,Antofagasta,CL,Chile
TTD,Troutdale,America/Los_Angeles,La Center,Washington,US,United States
TTE,Babullah Airport,Asia/Jayapura,Ternate,Maluku Utara,ID,Indonesia
TTG,Tartagal,America/Argentina/Salta,Tartagal,Salta,AR,Argentina
TTH,Thumrait,Asia/Muscat,Salalah,Zufar,OM,Oman
TTI,Tetiaroa Island,Pacific/Tahiti,Mahina,Iles du Vent,PF,French Polynesia
TTJ,Tottori Airport,Asia/Tokyo,Tottori,Tottori,JP,Japan
TTL,Turtle Island,Pacific/Fiji,,,FJ,Fiji
TTM,Tablon De Tamara,America/Bogota,Pore,Casanare,CO,Colombia
TTN,Trenton-Mercer Airport,America/New_York,Ewing,New Jersey,US,United States
TTO,Britton Municipal Airport,America/Chicago,Britton,South Dakota,US,United States
TTQ,Tortuquero,America/Costa_Rica,Cariari,Limon,CR,Costa Rica
TTR,Tana Toraja,Asia/Makassar,Tangratte,South Sulawesi,ID,Indonesia
TTS,Tsaratanana,Indian/Antananarivo,,,MG,Madagascar
TTT,Taitung Airport,Asia/Taipei,Taitung City,Taiwan,TW,Taiwan
TTU,Sania Ramel,Africa/Casablanca,Tetouan,Tanger-Tetouan,MA,Morocco
TTW,Tissa Tank,Asia/Colombo,Wattegama,Uva,LK,Sri Lanka
TTX,Mungalalu Truscott Airbase,Australia/Perth,,,AU,Australia
TUA,Tulcan,America/Guayaquil,Tulcan,Carchi,EC,Ecuador
TUB,Tubuai,Pacific/Tahiti,Moerai,Iles Australes,PF,French Polynesia
TUC,Benj Matienzo,America/Argentina/Tucuman,San Miguel de Tucuman,Tucuman,AR,Argentina
TUD,Tambacounda,Africa/Dakar,Tambacounda,Tambacounda,SN,Senegal
TUE,Tupile,America/Panama,Nombre de Dios,Colon,PA,Panama
TUF,Val de Loire Airport,Europe/Paris,Parcay-Meslay,Centre,FR,France
TUG,Tuguegarao Airport,Asia/Manila,Carig,Cagayan Valley,PH,Philippines
TUH,Arnold AFS,America/Chicago,Tullahoma,Tennessee,US,United States
TUI,Turaif Airport,Asia/Riyadh,Turayf,Northern Borders,SA,Saudi Arabia
TUJ,Tum,Africa/Addis_Ababa,Bako,"Southern Nations, Nationalities, and People's Region",ET,Ethiopia
TUK,Turbat Airport,Asia/Karachi,Turbat,Balochistan,PK,Pakistan
TUL,Tulsa International Airport,America/Chicago,Owasso,Oklahoma,US,United States
TUM,Tumut,Australia/Sydney,Tumut,New South Wales,AU,Australia
TUN,Tunis-Carthage International Airport,Africa/Tunis,Ariana,Ariana,TN,Tunisia
TUO,Taupo Airport,Pacific/Auckland,Taupo,Waikato,NZ,New Zealand
TUP,Tupelo Regional Airport,America/Chicago,Tupelo,Mississippi,US,United States
TUQ,Tougan,Africa/Ouagadougou,Tougan,Boucle du Mouhoun,BF,Burkina Faso
TUR,Tucurui,America/Belem,Tucurui,Para,BR,Brazil
TUS,Tucson International Airport,America/Phoenix,Summit,Arizona,US,United States
TUT,Tauta,Pacific/Port_Moresby,,,PG,Papua New Guinea
TUU,Tabuk Regional Airport,Asia/Riyadh,Tabuk,Mintaqat Tabuk,SA,Saudi Arabia
TUV,Tucupita,America/Caracas,Tucupita,Delta Amacuro,VE,Venezuela
TUW,Tubala,America/Panama,Mulatupo,Guna Yala,PA,Panama
TUX,Tumbler Ridge,America/Vancouver,Tumbler Ridge,British Columbia,CA,Canada
TUY,Tulum,America/Cancun,Tulum,Quintana Roo,MX,Mexico
TUZ,Tucuma,America/Belem,Tupa,Sao Paulo,BR,Brazil
TVA,Morafenobe,Indian/Antananarivo,Mahabe,Melaky,MG,Madagascar
TVC,Cherry Capital Airport,America/Detroit,Traverse City,Michigan,US,United States
TVF,Thief River Falls Regional Airport,America/Chicago,Thief River Falls,Minnesota,US,United States
TVI,Thomasville Municipal Airport,America/New_York,Thomasville,Georgia,US,United States
TVL,South Lake Tahoe,America/Los_Angeles,South Lake Tahoe,California,US,United States
TVS,Tangshan Sannuhe Airport,Asia/Shanghai,Fengrun,Hebei,CN,China
TVU,Matei Airport,Pacific/Fiji,Lambasa,Northern,FJ,Fiji
TVY,Dawe Airport,Asia/Rangoon,Dawei,Tanintharyi,MM,Myanmar
TWA,Twin Hills,America/Anchorage,,,US,United States
TWB,Toowoomba,Australia/Brisbane,Wilsonton Heights,Queensland,AU,Australia
TWC,Tumxuk Tangwangcheng Airport,Asia/Shanghai,Aqal,Xinjiang Uygur Zizhiqu,CN,China
TWD,Port Townsend,America/Los_Angeles,Port Townsend,Washington,US,United States
TWE,Taylor,America/Anchorage,,,US,United States
TWF,Magic Valley Regional Airport,America/Boise,Twin Falls,Idaho,US,United States
TWH,Two Harbors,America/Los_Angeles,Avalon,California,US,United States
TWN,Tewantin,Australia/Brisbane,Noosaville,Queensland,AU,Australia
TWP,Torwood,Australia/Brisbane,,,AU,Australia
TWT,Tawitawi,Asia/Manila,Bongao,Autonomous Region in Muslim Mindanao,PH,Philippines
TWU,Tawau Airport,Asia/Kuching,Tawau,Sabah,MY,Malaysia
TWY,Tawa,Pacific/Port_Moresby,,,PG,Papua New Guinea
TWZ,Pukaki/Twizel,Pacific/Auckland,Pleasant Point,Canterbury,NZ,New Zealand
TXC,Balbasovo Air Base,Europe/Minsk,Orsha,,BY,Belarus
TXE,Rembele Airport,Asia/Jakarta,Simpang Teritit,Aceh,ID,Indonesia
TXF,Teixeira de Freitas Airport,America/Bahia,Teixeira,Paraiba,BR,Brazil
TXG,Taichung,Asia/Taipei,Taichung,Taiwan,TW,Taiwan
TXK,Texarkana Municipal Airport,America/Chicago,Texarkana,Arkansas,US,United States
TXL,Tegel Airport,Europe/Berlin,Tegel,Berlin,DE,Germany
TXM,Teminabuan,Asia/Jayapura,Teminabuan,West Papua,ID,Indonesia
TXN,Huangshan Tunxi International Airport,Asia/Shanghai,Yiqi,Anhui Sheng,CN,China
TXR,Tanbar,Australia/Brisbane,,,AU,Australia
TXU,Tabou,Africa/Abidjan,Tabou,Bas-Sassandra,CI,Côte d'Ivoire
TYA,Tula,Europe/Moscow,Tula,Tula,RU,Russia
TYB,Tibooburra,Australia/Sydney,,,AU,Australia
TYC,Taiyuan Yaocheng Airport,Asia/Shanghai,Mengfeng,Shanxi,CN,China
TYD,Tynda Airport,Asia/Yakutsk,Tynda,Amur,RU,Russia
TYE,Tyonek,America/Anchorage,Nikiski,Alaska,US,United States
TYF,Torsby Airport,Europe/Stockholm,Torsby,Vaermland,SE,Sweden
TYG,Thylungra,Australia/Brisbane,,,AU,Australia
TYL,Captain FAP Victor Montes Arias Airport,America/Lima,Talara,Piura,PE,Peru
TYM,Staniel Cay,America/Nassau,Black Point,Black Point,BS,Bahamas
TYN,Taiyuan Wusu International Airport,Asia/Shanghai,Xiaodian,Shanxi Sheng,CN,China
TYP,Tobermorey,Australia/Darwin,,,AU,Australia
TYR,Tyler Pounds Regional Airport,America/Chicago,Chandler,Texas,US,United States
TYS,McGhee Tyson Airport,America/New_York,Alcoa,Tennessee,US,United States
TYT,Treinta-y-Tres,America/Montevideo,Treinta y Tres,Treinta y Tres,UY,Uruguay
TYZ,Taylor,America/Phoenix,Taylor,Arizona,US,United States
TZA,Municipal,America/Belize,Belize City,Belize,BZ,Belize
TZC,Tuscola Area,America/Detroit,Caro,Michigan,US,United States
TZL,Tuzla International Airport,Europe/Sarajevo,Svojat,,BA,Bosnia and Herzegovina
TZM,Tizimin,America/Merida,Tizimin,Yucatan,MX,Mexico
TZN,South Andros,America/Nassau,Andros Town,North Andros,BS,Bahamas
TZO,Tsimiroro,Indian/Antananarivo,,,MG,Madagascar
TZX,Trabzon Airport,Europe/Istanbul,Trabzon,Trabzon,TR,Turkey
UAB,Adana-Incirlik Airbase,Europe/Istanbul,Yuregir,Adana,TR,Turkey
UAC,San Luis Rio Colorado,America/Hermosillo,San Luis Rio Colorado,Sonora,MX,Mexico
UAE,Mount Aue,Pacific/Port_Moresby,Minj,Jiwaka,PG,Papua New Guinea
UAH,Ua Huka,Pacific/Marquesas,,,PF,French Polynesia
UAI,Suai,Asia/Dili,Suai,Cova Lima,TL,Timor-Leste
UAK,Narsarsuaq Airport,America/Godthab,Narsaq,Kujalleq,GL,Greenland
UAL,Luau,Africa/Luanda,Luau,Moxico,AO,Angola
UAM,Andersen AFB,Pacific/Guam,Hagatna Village,Hagatna,GU,Guam
UAP,Ua Pou,Pacific/Marquesas,Taiohae,Iles Marquises,PF,French Polynesia
UAQ,San Juan Airport,America/Argentina/San_Juan,San Juan,San Juan,AR,Argentina
UAR,Bouarfa,Africa/Casablanca,,,MA,Morocco
UAS,Samburu,Africa/Nairobi,Isiolo,Isiolo,KE,Kenya
UAX,Uaxactun,America/Guatemala,San Jose,Peten,GT,Guatemala
UBA,Uberaba Airport,America/Sao_Paulo,Uberaba,Minas Gerais,BR,Brazil
UBB,Mabuiag Island,Australia/Brisbane,,,AU,Australia
UBI,Buin,Pacific/Port_Moresby,Panguna,Bougainville,PG,Papua New Guinea
UBJ,Yamaguchi Ube Airport,Asia/Tokyo,Ube,Yamaguchi,JP,Japan
UBN,New Ulaanbaatar International Airport,Asia/Ulaanbaatar,Zuunmod,Central Aimak,MN,Mongolia
UBP,Ubon Ratchathani International Airport,Asia/Bangkok,Ubon Ratchathani,Changwat Ubon Ratchathani,TH,Thailand
UBR,Ubrub,Asia/Jayapura,,,ID,Indonesia
UBS,Lowndes County,America/Chicago,Columbus,Mississippi,US,United States
UBT,Ubatuba,America/Sao_Paulo,Ubatuba,Sao Paulo,BR,Brazil
UBU,Kalumburu,Australia/Perth,,,AU,Australia
UCA,Oneida County,America/New_York,Clark Mills,New York,US,United States
UCB,Ulanqab Jining Airport,Asia/Shanghai,Jining,Inner Mongolia,MN,Mongolia
UCC,Yucca Flat,America/Los_Angeles,Beatty,Nevada,US,United States
UCE,Eunice,America/Chicago,Eunice,Louisiana,US,United States
UCK,Lutsk,Europe/Kiev,Luts'k,Volyn,UA,Ukraine
UCN,Buchanan,Africa/Monrovia,Buchanan,Grand Bassa,LR,Liberia
UCT,Ukhta Airport,Europe/Moscow,Sosnogorsk,Komi Republic,RU,Russia
UCY,Everett-Stewart,America/Chicago,Union City,Tennessee,US,United States
UDA,Undarra,Australia/Brisbane,Ravenshoe,Queensland,AU,Australia
UDD,Bermuda Dunes,America/Los_Angeles,Bermuda Dunes,California,US,United States
UDE,Volkel,Europe/Amsterdam,Uden,North Brabant,NL,Netherlands
UDI,Uberlandia-Ten. Cel. Av. Cesar Bombonato Airport,America/Sao_Paulo,Uberlandia,Minas Gerais,BR,Brazil
UDJ,Uzhgorod,Europe/Uzhgorod,Uzhhorod,Zakarpattia,UA,Ukraine
UDN,Airfield,Europe/Rome,Pasian di Prato,Friuli Venezia Giulia,IT,Italy
UDO,Udomxay,Asia/Vientiane,Muong Xen,Nghe An,LA,Laos
UDR,Maharana Pratap Airport,Asia/Kolkata,Udaipur,Rajasthan,IN,India
UEE,Queenstown,Australia/Hobart,Queenstown,Tasmania,AU,Australia
UEL,Quelimane Airport,Africa/Maputo,Quelimane,Zambezia,MZ,Mozambique
UEN,Urengoy,Asia/Yekaterinburg,Urengoy,Yamalo-Nenetskiy Avtonomnyy Okrug,RU,Russia
UEO,Kume-jima Airport,Asia/Tokyo,Naha-shi,Okinawa,JP,Japan
UER,Puertollano,Europe/Madrid,Puertollano,Castille-La Mancha,ES,Spain
UES,Waukesha,America/Chicago,Waukesha,Wisconsin,US,United States
UET,Quetta Airport,Asia/Karachi,Kot Malik,Balochistan,PK,Pakistan
UFA,Ufa International Airport,Asia/Yekaterinburg,Avdon,Bashkortostan,RU,Russia
UGA,Bulgan,Asia/Ulaanbaatar,Bulgan,Bulgan,MN,Mongolia
UGB,Ugashik Bay,America/Anchorage,,,US,United States
UGC,Urgench Airport,Asia/Samarkand,Urganch,Xorazm,UZ,Uzbekistan
UGI,Uganik,America/Anchorage,,,US,United States
UGL,Union Glacier Blue-Ice Runway,Antarctica/South_Pole,,,AQ,Antarctica
UGN,Memorial,America/Chicago,Waukegan,Illinois,US,United States
UGO,Uige,Africa/Luanda,Uige,Uige,AO,Angola
UGS,Ugashik,America/Anchorage,,,US,United States
UGT,Umnugobitour,Asia/Ulaanbaatar,Dalandzadgad,OEmnoegovi,MN,Mongolia
UGU,Zugapa,Asia/Jayapura,Beoga,Papua,ID,Indonesia
UHE,Kunovice,Europe/Prague,Uherske Hradiste,Zlin,CZ,Czech Republic
UHS,Aleksandrovsk-Sakhalinskiy Airport,Asia/Sakhalin,Aleksandrovsk-Sakhalinskiy,Sakhalin,RU,Russia
UIB,El Carano Airport,America/Bogota,Quibdo,Choco,CO,Colombia
UIH,Phu Cat Airport,Asia/Ho_Chi_Minh,Qui Nhon,Binh Dinh,VN,Vietnam
UII,Utila,America/Tegucigalpa,Corozal,Atlantida,HN,Honduras
UIK,Ust-Ilimsk,Asia/Irkutsk,Ust'-Ilimsk,Irkutsk,RU,Russia
